Original,Candidate,Edit_Distance,Is_Original_Synonym
Abbe,Abbee,1,0
Abbe,Abbi,1,0
Abbe,Abbie,1,0
Abbe,Abbo,1,0
Abbe,Abbia,2,0
Abbe,Abeeba,3,0
Abbey,Abby,1,1
Abbi,Abb,1,0
Abbi,Abba,1,0
Abbi,Abbe,1,0
Abbi,Abbia,1,0
Abbi,Abbie,1,1
Abbi,Abbo,1,0
Abbi,Abbee,2,0
Abbi,Abeeba,3,0
Abbie,Abbe,1,0
Abbie,Abbee,1,0
Abbie,Abbi,1,1
Abbie,Abbia,1,0
Abbie,Abb,2,0
Abbie,Abba,2,0
Abbie,Abbo,2,0
Abbie,Abeeba,4,0
Abby,Abbey,1,1
Abe,Ab,1,0
Abe,Aba,1,0
Abe,Abea,1,0
Abe,Abee,1,0
Abe,Abei,1,0
Abe,Abi,1,0
Abe,Abie,1,0
Abe,Abo,1,0
Abe,Abu,1,0
Abe,Aebe,1,0
Abegail,Abagail,1,0
Abegail,Abegaile,1,0
Abegail,Abegal,1,0
Abegail,Abgail,1,0
Abegail,Abigail,1,1
Abegail,Abugail,1,0
Abegail,Abagaile,2,0
Abegail,Abagal,2,0
Abegail,Abagil,2,0
Abegail,Abegale,2,0
Abelone,Abalone,1,0
Abelone,Abelene,1,0
Abelone,Abeline,1,0
Abelone,Abelona,1,0
Abelone,Abelune,1,0
Abelone,Abalene,2,0
Abelone,Abaline,2,0
Abelone,Abalona,2,0
Abelone,Abelena,2,0
Abelone,Abelin,2,0
Abhijeet,Abhijit,2,1
Abhijit,Abhijeet,2,1
Abiah,Abah,1,0
Abiah,Abeah,1,0
Abiah,Aboah,1,0
Abiah,Abaih,2,0
Abiah,Abha,2,0
Abiah,Abihu,2,0
Abiah,Abihue,3,0
Abiah,Aobh,3,0
Abigail,Abagail,1,0
Abigail,Abegail,1,1
Abigail,Abgail,1,0
Abigail,Abigael,1,0
Abigail,Abigaile,1,0
Abigail,Abigal,1,0
Abigail,Abigil,1,0
Abigail,Abigoil,1,0
Abigail,Abiigail,1,0
Abigail,Abugail,1,0
Abigayle,Abagyle,2,0
Abijah,Abijiah,1,0
Abijah,Abijhai,2,0
Abraam,Abraim,1,0
Abraam,Abram,1,1
Abraam,Abraum,1,0
Abraam,Abriam,1,0
Abraam,Abruam,1,0
Abraam,Aabram,2,0
Abraam,Abarm,2,0
Abraam,Aberaama,2,0
Abraam,Aberam,2,0
Abraam,Abiram,2,0
Abraham,Aabraham,1,0
Abraham,Abaraham,1,0
Abraham,Aberaham,1,0
Abraham,Abrahama,1,0
Abraham,Abrahame,1,0
Abraham,Abrahm,1,0
Abraham,Abreham,1,0
Abraham,Abrham,1,0
Abraham,Abriham,1,0
Abraham,Abarham,2,0
Abram,Aabram,1,0
Abram,Aberam,1,0
Abram,Abiram,1,0
Abram,Abraam,1,1
Abram,Abraim,1,0
Abram,Abrama,1,0
Abram,Abramo,1,0
Abram,Abraum,1,0
Abram,Abrem,1,0
Abram,Abriam,1,0
Aca,Ac,1,0
Aca,Ace,1,1
Aca,Acia,1,0
Aca,Auca,1,0
Aca,Acee,2,0
Aca,Acie,2,0
Aca,Aice,2,0
Aca,Aiice,3,0
Aca,Aucie,3,0
Ace,Ac,1,0
Ace,Aca,1,1
Ace,Acee,1,0
Ace,Acie,1,0
Ace,Aice,1,0
Ace,Acia,2,0
Ace,Aiice,2,0
Ace,Auca,2,0
Ace,Aucie,2,0
Acke,Ack,1,0
Acke,Ackie,1,0
Acke,Aicke,1,0
Acke,Aucke,1,0
Acke,Auck,2,0
Acke,Auckie,2,0
Acke,Aeicko,3,0
Ada,Aada,1,1
Ada,Ad,1,0
Ada,Adao,1,0
Ada,Ade,1,0
Ada,Adea,1,0
Ada,Adi,1,0
Ada,Adia,1,0
Ada,Ado,1,0
Ada,Adoa,1,0
Ada,Adu,1,0
Adalbert,Adalberta,1,0
Adalbert,Adalberti,1,0
Adalbert,Adalberto,1,0
Adalbert,Adelbert,1,1
Adalbert,Adolbert,1,0
Adalbert,Adelberte,2,0
Adalbert,Adelberti,2,0
Adalbert,Adelberto,2,0
Adalbert,Adelburt,2,0
Adalbert,Adlebert,2,0
Adaline,Adaeline,1,0
Adaline,Adalaine,1,0
Adaline,Adalane,1,0
Adaline,Adalene,1,0
Adaline,Adalin,1,0
Adaline,Adalina,1,0
Adaline,Adealine,1,0
Adaline,Adeline,1,1
Adaline,Adiline,1,0
Adaline,Adline,1,0
Adalyn,Adalyna,1,0
Adalyn,Adalyne,1,0
Adalyn,Adelyn,1,1
Adalyn,Adlyn,1,0
Adalyn,Adelyan,2,0
Adalyn,Adelyne,2,0
Adalyn,Adolyne,2,0
Adde,Add,1,0
Adde,Adda,1,0
Adde,Addi,1,0
Adde,Addie,1,0
Adde,Addo,1,0
Adde,Adad,2,0
Adde,Addia,2,0
Adde,Adeade,2,0
Adde,Adeede,2,0
Adde,Adeode,2,0
Addie,Adde,1,0
Addie,Addi,1,0
Addie,Addia,1,0
Addie,Auddie,1,0
Addie,Add,2,0
Addie,Adda,2,0
Addie,Addo,2,0
Addie,Adad,3,0
Addie,Adeade,3,0
Addie,Adeaide,3,0
Addison,Addeson,1,0
Addy,Addey,1,0
Addy,Addye,1,0
Adel,Aadel,1,0
Adel,Adal,1,0
Adel,Adeal,1,0
Adel,Adela,1,0
Adel,Adele,1,0
Adel,Adeli,1,0
Adel,Adeol,1,0
Adel,Adiel,1,0
Adel,Adil,1,1
Adel,Adl,1,0
Adela,Adala,1,0
Adela,Adeila,1,0
Adela,Adel,1,0
Adela,Adelai,1,0
Adela,Adele,1,0
Adela,Adelea,1,0
Adela,Adeli,1,0
Adela,Adelia,1,1
Adela,Adiela,1,0
Adela,Adila,1,0
Adelaida,Adalaida,1,0
Adelaida,Adelada,1,0
Adelaida,Adelaid,1,0
Adelaida,Adelaide,1,0
Adelaida,Adelaido,1,0
Adelaida,Adeleida,1,0
Adelaida,Adelida,1,0
Adelaida,Adlaida,1,0
Adelaida,Adalaid,2,0
Adelaida,Adalaide,2,0
Adelaide,Adalaide,1,0
Adelaide,Adelade,1,0
Adelaide,Adelaid,1,0
Adelaide,Adelaida,1,0
Adelaide,Adelaido,1,0
Adelaide,Adeleide,1,0
Adelaide,Adelide,1,0
Adelaide,Adilaide,1,0
Adelaide,Adlaide,1,0
Adelaide,Adalade,2,0
Adelais,Adalais,1,0
Adelais,Adelaise,1,0
Adelais,Adelas,1,0
Adelais,Adelis,1,0
Adelais,Adalas,2,0
Adelais,Adelasia,2,0
Adelais,Adeleus,2,0
Adelais,Adelias,2,0
Adelais,Adelisa,2,0
Adelais,Adelise,2,0
Adelbert,Adalbert,1,1
Adelbert,Adelberte,1,0
Adelbert,Adelberti,1,0
Adelbert,Adelberto,1,0
Adelbert,Adelburt,1,0
Adelbert,Adolbert,1,0
Adelbert,Adalberta,2,0
Adelbert,Adalberti,2,0
Adelbert,Adalberto,2,0
Adelbert,Adelbret,2,0
Adele,Adale,1,0
Adele,Adel,1,0
Adele,Adela,1,0
Adele,Adelea,1,0
Adele,Adelee,1,0
Adele,Adeli,1,0
Adele,Adelie,1,0
Adele,Adeole,1,0
Adele,Adiele,1,0
Adele,Adile,1,0
Adelheid,Adeleheid,1,0
Adelheid,Adelhaid,1,0
Adelheid,Adelhed,1,0
Adelheid,Adelheida,1,0
Adelheid,Adelheide,1,0
Adelheid,Adlheid,1,0
Adelheid,Adelhaide,2,0
Adelheid,Adelhide,2,0
Adelheid,Adelhied,2,0
Adelheid,Adleheid,2,0
Adelia,Adalia,1,0
Adelia,Adealia,1,0
Adelia,Adeilia,1,0
Adelia,Adela,1,1
Adelia,Adelea,1,0
Adelia,Adeli,1,0
Adelia,Adelie,1,0
Adelia,Adelio,1,0
Adelia,Adeloia,1,0
Adelia,Adilia,1,0
Adelina,Adalina,1,0
Adelina,Adelana,1,0
Adelina,Adelena,1,0
Adelina,Adelin,1,0
Adelina,Adeline,1,0
Adelina,Adelinia,1,0
Adelina,Adelino,1,0
Adelina,Adilina,1,0
Adelina,Adlina,1,0
Adelina,Adolina,1,0
Adeline,Adaeline,1,0
Adeline,Adaline,1,1
Adeline,Adealine,1,0
Adeline,Adelaine,1,0
Adeline,Adelane,1,0
Adeline,Adeleine,1,0
Adeline,Adelene,1,0
Adeline,Adeliane,1,0
Adeline,Adeliene,1,0
Adeline,Adeliine,1,0
Adelita,Adeleita,1,0
Adelita,Adelite,1,0
Adelita,Adelito,1,0
Adelita,Adelta,1,0
Adelita,Adelate,2,0
Adelita,Adalate,3,0
Adelita,Adalet,3,0
Adelita,Adlet,3,0
Adella,Adalla,1,0
Adella,Adeilla,1,0
Adella,Adelila,1,0
Adella,Adell,1,0
Adella,Adelle,1,0
Adella,Adellia,1,0
Adella,Adilla,1,0
Adella,Adulla,1,0
Adella,Audella,1,0
Adella,Adellie,2,0
Adelle,Adell,1,0
Adelle,Adella,1,0
Adelle,Adellie,1,0
Adelle,Adielle,1,0
Adelle,Adille,1,0
Adelle,Adlle,1,0
Adelle,Audelle,1,0
Adelle,Adalla,2,0
Adelle,Adeilla,2,0
Adelle,Adelila,2,0
Adelmar,Adelmer,1,0
Adelmar,Adelamer,2,0
Adelmar,Adelmore,2,0
Adelmar,Adlemarie,4,0
Adelyn,Adalyn,1,1
Adelyn,Adelyan,1,0
Adelyn,Adelyne,1,0
Adelyn,Adlyn,1,0
Adelyn,Adalyna,2,0
Adelyn,Adalyne,2,0
Adelyn,Adolyne,2,0
Adelynn,Adalynn,1,0
Ademar,Adamar,1,0
Ademar,Ademir,1,1
Ademar,Admar,1,0
Ademar,Adomar,1,0
Ademar,Admare,2,0
Ademar,Admer,2,0
Ademar,Adamarie,3,0
Ademar,Adimero,3,0
Ademar,Admira,3,0
Ademar,Admire,3,0
Ademir,Ademar,1,1
Ademir,Adamar,2,0
Ademir,Admar,2,0
Ademir,Admer,2,0
Ademir,Admira,2,0
Ademir,Admire,2,0
Ademir,Adomar,2,0
Ademir,Adimero,3,0
Ademir,Admare,3,0
Ademir,Adamarie,4,0
Aden,Adan,1,0
Aden,Adean,1,0
Aden,Adeen,1,0
Aden,Adena,1,0
Aden,Adene,1,0
Aden,Adin,1,0
Aden,Adon,1,0
Aden,Aiden,1,1
Aden,Auden,1,0
Aden,Adain,2,0
Adi,Aadi,1,0
Adi,Ad,1,0
Adi,Ada,1,0
Adi,Ade,1,0
Adi,Adia,1,0
Adi,Adie,1,0
Adi,Adio,1,0
Adi,Ado,1,0
Adi,Adoi,1,0
Adi,Adu,1,0
Adil,Adail,1,0
Adil,Adal,1,0
Adil,Adel,1,1
Adil,Adial,1,0
Adil,Adiel,1,0
Adil,Adila,1,0
Adil,Adile,1,0
Adil,Adl,1,0
Adil,Adol,1,0
Adil,Aadel,2,0
Adolf,Aadolf,1,0
Adolf,Adolfa,1,0
Adolf,Adolfe,1,0
Adolf,Adolfo,1,0
Adolf,Adoulf,1,0
Adolf,Adulf,1,0
Adolf,Audolf,1,0
Adolf,Adaulf,2,0
Adolf,Adelfa,2,0
Adolf,Adeluf,2,0
Adolph,Adoloph,1,0
Adolph,Adolpha,1,0
Adolph,Adolphe,1,0
Adolph,Adolphi,1,0
Adolph,Adolpho,1,0
Adolph,Adulph,1,0
Adolph,Audolph,1,0
Adolph,Adelpha,2,0
Adolph,Adelphe,2,0
Adolph,Adelphi,2,0
Adolphus,Adelphus,1,0
Adolphus,Adlphus,1,0
Adolphus,Adolophus,1,0
Adolphus,Adolphas,1,0
Adolphus,Adolphes,1,0
Adolphus,Adolpheus,1,0
Adolphus,Adolphis,1,0
Adolphus,Adolphius,1,0
Adolphus,Adolphos,1,0
Adolphus,Adolphous,1,0
Adria,Adaria,1,0
Adria,Adoria,1,0
Adria,Adra,1,0
Adria,Adrea,1,0
Adria,Adri,1,0
Adria,Adrie,1,0
Adria,Adrio,1,0
Adria,Audria,1,0
Adria,Aadra,2,0
Adria,Adair,2,0
Adriaan,Adraan,1,0
Adriaan,Adriaana,1,0
Adriaan,Adriaen,1,0
Adriaan,Adriain,1,0
Adriaan,Adrian,1,0
Adriaan,Adrieaan,1,0
Adriaan,Adriean,1,0
Adriaan,Aadrian,2,0
Adriaan,Aderian,2,0
Adriaan,Adiraan,2,0
Adrian,Aadrian,1,0
Adrian,Aderian,1,0
Adrian,Adorian,1,0
Adrian,Adraan,1,0
Adrian,Adran,1,0
Adrian,Adrean,1,0
Adrian,Adreian,1,0
Adrian,Adriaan,1,0
Adrian,Adriaen,1,0
Adrian,Adriain,1,0
Adriana,Adrana,1,0
Adriana,Adriaana,1,0
Adriana,Adrian,1,0
Adriana,Adriane,1,0
Adriana,Adriani,1,0
Adriana,Adriano,1,0
Adriana,Adriena,1,0
Adriana,Adrina,1,0
Adriana,Aadrian,2,0
Adriana,Adarina,2,0
Adrianna,Adriann,1,0
Adrianna,Adrianne,1,1
Adrianna,Adrieanna,1,0
Adrianna,Adrienna,1,0
Adrianna,Adrienn,2,0
Adrianna,Adrienne,2,0
Adrianna,Adrinana,2,0
Adrianna,Adrinne,2,0
Adrianna,Adruenna,2,0
Adrianna,Audrianne,2,0
Adrianne,Adriann,1,0
Adrianne,Adrianna,1,1
Adrianne,Adrienne,1,0
Adrianne,Adrinne,1,0
Adrianne,Audrianne,1,0
Adrianne,Adrainne,2,0
Adrianne,Adreienne,2,0
Adrianne,Adrieanna,2,0
Adrianne,Adrienn,2,0
Adrianne,Adrienna,2,0
Adrianus,Adranus,1,0
Adrianus,Adreanus,1,0
Adrianus,Adriaanus,1,0
Adrianus,Adriaenus,1,0
Adrianus,Adrianaus,1,0
Adrianus,Adrianes,1,0
Adrianus,Adrianis,1,0
Adrianus,Adrians,1,0
Adrianus,Adrieanus,1,0
Adrianus,Adrinus,1,0
Adriene,Adrene,1,0
Adriene,Adriane,1,0
Adriene,Adrien,1,0
Adriene,Adriena,1,0
Adriene,Adrine,1,0
Adriene,Adarene,2,0
Adriene,Adarine,2,0
Adriene,Aderine,2,0
Adriene,Adraen,2,0
Adriene,Adren,2,0
Aengus,Aingus,1,0
Aengus,Angus,1,0
Aengus,Aongus,1,0
Aengus,Angas,2,0
Aengus,Anges,2,0
Aengus,Angis,2,0
Aengus,Angos,2,0
Aengus,Angs,2,0
Aengus,Angesa,3,0
Aengus,Angese,3,0
Afia,Afa,1,0
Afia,Afi,1,0
Afia,Afie,1,0
Afia,Afua,1,1
Afia,Aafa,2,0
Afia,Aafie,2,0
Afia,Aefie,2,0
Afia,Af,2,0
Afia,Aofie,2,0
Afia,Aaef,3,0
Afua,Afa,1,0
Afua,Afia,1,1
Afua,Aafa,2,0
Afua,Af,2,0
Afua,Afi,2,0
Afua,Afie,2,0
Afua,Auf,2,0
Afua,Aaef,3,0
Afua,Aaf,3,0
Afua,Aafie,3,0
Agata,Agat,1,0
Agata,Agate,1,0
Agata,Agatia,1,0
Agata,Agato,1,0
Agata,Agota,1,0
Agata,Agta,1,0
Agata,Aagaata,2,0
Agata,Aagota,2,0
Agata,Agot,2,0
Agata,Agte,2,0
Agatha,Aagatha,1,0
Agatha,Agath,1,0
Agatha,Agathae,1,0
Agatha,Agathe,1,1
Agatha,Agathia,1,0
Agatha,Agatho,1,0
Agatha,Agetha,1,0
Agatha,Agitha,1,0
Agatha,Agotha,1,0
Agatha,Aagathe,2,0
Agathe,Aagathe,1,0
Agathe,Agaathe,1,0
Agathe,Agath,1,0
Agathe,Agatha,1,1
Agathe,Agathae,1,0
Agathe,Agatho,1,0
Agathe,Agathoe,1,0
Agathe,Agethe,1,0
Agathe,Agothe,1,0
Agathe,Aagatha,2,0
Agda,Agada,1,0
Agda,Ageda,1,0
Agda,Agida,1,0
Agda,Aigda,1,0
Agda,Aegida,2,0
Agda,Agid,2,0
Agda,Agide,2,0
Agda,Agueda,2,0
Agda,Aguida,2,0
Agda,Aegid,3,0
Aggie,Agge,1,0
Aggie,Aggee,1,0
Aggie,Auggie,1,0
Aggie,Agga,2,0
Aggie,Aggei,2,0
Aggie,Agog,3,0
Agi,Ag,1,0
Agi,Aga,1,0
Agi,Age,1,0
Agi,Agia,1,0
Agi,Agie,1,0
Agi,Ago,1,0
Agi,Aigi,1,0
Agi,Augi,1,0
Agi,Aag,2,0
Agi,Aage,2,0
Agnes,Aganes,1,0
Agnes,Agenes,1,0
Agnes,Agnaes,1,0
Agnes,Agnas,1,0
Agnes,Agneas,1,0
Agnes,Agnees,1,0
Agnes,Agneis,1,0
Agnes,Agnesa,1,0
Agnes,Agnese,1,0
Agnes,Agnies,1,0
Agneta,Aganeta,1,0
Agneta,Ageneta,1,0
Agneta,Agnata,1,0
Agneta,Agneeta,1,0
Agneta,Agnet,1,0
Agneta,Agnetae,1,0
Agneta,Agnete,1,0
Agneta,Agnieta,1,0
Agneta,Agnita,1,0
Agneta,Aganete,2,0
Agnete,Aganete,1,0
Agnete,Agnate,1,0
Agnete,Agneete,1,0
Agnete,Agnet,1,0
Agnete,Agneta,1,0
Agnete,Agnetae,1,0
Agnete,Agnetie,1,0
Agnete,Agniete,1,0
Agnete,Aganeta,2,0
Agnete,Ageneta,2,0
Agnetha,Aganetha,1,0
Agnetha,Agenetha,1,0
Agnetha,Agneth,1,0
Agnetha,Agnethe,1,1
Agnetha,Agnietha,1,0
Agnetha,Agnitha,1,0
Agnetha,Aganatha,2,0
Agnetha,Agenethe,2,0
Agnetha,Auganetha,2,0
Agnetha,Augenetha,2,0
Agnethe,Agenethe,1,0
Agnethe,Agneth,1,0
Agnethe,Agnetha,1,1
Agnethe,Aganetha,2,0
Agnethe,Agenetha,2,0
Agnethe,Agnietha,2,0
Agnethe,Agnitha,2,0
Agnethe,Aganatha,3,0
Agnethe,Auganetha,3,0
Agnethe,Augenetha,3,0
Agneza,Agnez,1,0
Agnieszka,Agneszka,1,0
Agnieszka,Agnieszki,1,0
Agnieszka,Agniszka,1,0
Agnieszka,Agneszika,2,0
Agostino,Agostin,1,0
Agostino,Agostina,1,0
Agostino,Agustino,1,0
Agostino,Augostino,1,0
Agostino,Agastina,2,0
Agostino,Agoston,2,0
Agostino,Agstina,2,0
Agostino,Agustin,2,0
Agostino,Agustina,2,0
Agostino,Agustine,2,0
Ahmad,Ahmaud,1,0
Ahmad,Ahmed,1,1
Ahmed,Ahmad,1,1
Ahmed,Ahmaud,2,0
Aida,Aada,1,0
Aida,Ada,1,0
Aida,Aeda,1,0
Aida,Aeida,1,0
Aida,Aid,1,0
Aida,Aide,1,0
Aida,Aidea,1,0
Aida,Aidu,1,0
Aida,Auda,1,0
Aida,Aad,2,0
Aidan,Adan,1,0
Aidan,Aedan,1,0
Aidan,Aiden,1,1
Aidan,Aidin,1,0
Aidan,Aidon,1,0
Aidan,Adain,2,0
Aidan,Adana,2,0
Aidan,Adean,2,0
Aidan,Aden,2,1
Aidan,Adiaan,2,0
Aiden,Aden,1,1
Aiden,Aidan,1,1
Aiden,Aideen,1,0
Aiden,Aidin,1,0
Aiden,Aidon,1,0
Aiden,Auden,1,0
Aiden,Adan,2,0
Aiden,Adean,2,0
Aiden,Adeen,2,0
Aiden,Adena,2,0
Aila,Ail,1,0
Aila,Aile,1,0
Aila,Aili,1,1
Aila,Ailia,1,0
Aila,Ailo,1,0
Aila,Ala,1,0
Aila,Aola,1,0
Aila,Aula,1,0
Aila,Aal,2,0
Aila,Aale,2,0
Aileen,Aeileen,1,0
Aileen,Ailean,1,0
Aileen,Aileena,1,0
Aileen,Aileene,1,0
Aileen,Ailen,1,0
Aileen,Aleen,1,0
Aileen,Auleen,1,0
Aileen,Ailan,2,0
Aileen,Ailena,2,0
Aileen,Ailene,2,0
Ailen,Ailan,1,0
Ailen,Ailean,1,0
Ailen,Aileen,1,0
Ailen,Ailena,1,0
Ailen,Ailene,1,0
Ailen,Alen,1,0
Ailen,Aolen,1,0
Ailen,Aalon,2,0
Ailen,Aeileen,2,0
Ailen,Aelan,2,0
Aili,Aali,1,0
Aili,Ail,1,0
Aili,Aila,1,1
Aili,Aile,1,0
Aili,Ailia,1,0
Aili,Ailie,1,0
Aili,Ailo,1,0
Aili,Ali,1,0
Aili,Auli,1,0
Aili,Aal,2,0
Aina,Ain,1,0
Aina,Aine,1,0
Aina,Aini,1,0
Aina,Aino,1,1
Aina,Aiona,1,0
Aina,Ana,1,0
Aina,Aan,2,0
Aina,Aane,2,0
Aina,Aen,2,0
Aina,Aene,2,0
Aino,Ain,1,0
Aino,Aina,1,1
Aino,Aine,1,0
Aino,Aini,1,0
Aino,Aiono,1,0
Aino,Ano,1,0
Aino,Auno,1,0
Aino,Aan,2,0
Aino,Aane,2,0
Aino,Aen,2,0
Ainslee,Ainsle,1,0
Ainslee,Ainslie,1,1
Ainslee,Ansle,2,0
Ainslee,Anslie,2,0
Ainslee,Ansloe,2,0
Ainslee,Ansel,3,0
Ainslee,Anasuel,4,0
Ainslee,Ansal,4,0
Ainslee,Anseli,4,0
Ainslee,Anselia,4,0
Ainsley,Ainsly,1,0
Ainsley,Ansley,1,1
Ainsley,Ainsely,2,0
Ainsley,Anesley,2,0
Ainsley,Ansly,2,0
Ainsley,Ansuly,3,0
Ainslie,Ainsle,1,0
Ainslie,Ainslee,1,1
Ainslie,Anslie,1,0
Ainslie,Ansle,2,0
Ainslie,Ansloe,2,0
Ainslie,Anseli,3,0
Ainslie,Anselia,3,0
Ainslie,Ansil,3,0
Ainslie,Ansulia,3,0
Ainslie,Ansal,4,0
Aisha,Asha,1,0
Aisha,Aashi,2,0
Aisha,Aisah,2,0
Aisha,Ash,2,0
Aisha,Ashe,2,0
Aisha,Ashea,2,0
Aisha,Ashia,2,0
Aisha,Ashu,2,0
Aisha,Asah,3,0
Aisha,Aseah,3,0
Aislin,Aslin,1,0
Aislin,Aislean,2,0
Aislin,Aisleen,2,0
Aislin,Aslan,2,0
Aislin,Asline,2,0
Aislin,Aslon,2,0
Aislin,Auslan,2,0
Aislin,Ausline,2,0
Aislin,Asaline,3,0
Aislin,Aselina,3,0
Aisling,Aslang,2,0
Ajit,Ajeet,2,1
Akiba,Akibe,1,0
Akiba,Akabi,2,0
Akilina,Akulina,1,1
Akilina,Akilon,2,0
Akilina,Aklin,2,0
Akilina,Aukelina,2,0
Akilina,Aklen,3,0
Akim,Akemi,2,0
Akim,Akme,2,0
Akim,Akuam,2,0
Akiva,Akov,2,0
Aksel,Akseli,1,0
Aksel,Akselia,2,0
Aku,Ak,1,0
Aku,Aka,1,0
Aku,Akau,1,0
Aku,Ake,1,0
Aku,Akui,1,0
Aku,Aaka,2,0
Aku,Aake,2,0
Aku,Aeke,2,0
Aku,Aike,2,0
Aku,Aiko,2,0
Akulina,Akilina,1,1
Akulina,Aklin,2,0
Akulina,Aukelina,2,0
Akulina,Akilon,3,0
Akulina,Aklen,3,0
Alain,Alaina,1,0
Alain,Alaine,1,0
Alain,Alan,1,1
Alain,Alein,1,0
Alain,Alin,1,0
Alain,Aloin,1,0
Alain,Aelan,2,0
Alain,Ailaine,2,0
Alain,Ailan,2,0
Alain,Alana,2,0
Alaina,Alain,1,0
Alaina,Alaine,1,0
Alaina,Alana,1,1
Alaina,Alauna,1,0
Alaina,Aleina,1,0
Alaina,Aliina,1,0
Alaina,Alina,1,0
Alaina,Aloina,1,0
Alaina,Aelina,2,0
Alaina,Ailaine,2,0
Alan,Aelan,1,0
Alan,Ailan,1,0
Alan,Alain,1,1
Alan,Alana,1,0
Alan,Alane,1,0
Alan,Alani,1,0
Alan,Alean,1,0
Alan,Alen,1,0
Alan,Alin,1,0
Alan,Alon,1,0
Alana,Alaina,1,1
Alana,Alan,1,0
Alana,Alane,1,0
Alana,Alani,1,0
Alana,Alania,1,0
Alana,Alauna,1,0
Alana,Aleana,1,0
Alana,Alena,1,0
Alana,Aliana,1,0
Alana,Alina,1,0
Alanna,Alann,1,0
Alanna,Aleanna,1,0
Alanna,Alenna,1,0
Alanna,Alinna,1,0
Alanna,Aleann,2,0
Alanna,Alenne,2,0
Alanna,Alnina,2,0
Alanna,Ailinn,3,0
Alanna,Alnon,3,0
Alard,Alerd,1,0
Alard,Aliard,1,0
Alard,Aleardo,2,0
Alard,Alerad,2,0
Alard,Alered,2,0
Alard,Alred,2,0
Alard,Alrid,2,0
Alard,Alurad,2,0
Alard,Alured,2,0
Alard,Aelred,3,0
Alasdair,Alaisdair,1,0
Alasdair,Alisdair,1,0
Alasdair,Alsador,4,0
Alasdair,Alsodor,4,0
Alasdair,Alsadora,5,0
Alasdair,Alsidora,5,0
Alasdair,Alsiedoria,6,0
Alastair,Alastar,1,0
Alastair,Alestair,1,0
Alastair,Alistair,1,1
Alastair,Alstair,1,0
Alastair,Alaistar,2,0
Alastair,Alaster,2,0
Alastair,Alistar,2,0
Alastair,Alistir,2,0
Alastair,Alaister,3,0
Alastair,Alastra,3,0
Alayna,Alayne,1,0
Alayna,Alyna,1,0
Alayna,Aleyne,2,0
Alayna,Alyina,2,0
Alayna,Alyn,2,0
Alayna,Alyne,2,0
Alayna,Alyene,3,0
Alayna,Alyeen,4,0
Alayna,Alyeene,4,0
Alba,Alb,1,0
Alba,Albe,1,0
Alba,Albea,1,0
Alba,Albi,1,0
Alba,Albia,1,0
