Original,Candidate,Edit_Distance,Is_Original_Synonym
Abdill,Abdulla,2,0
Abdill,Abadella,3,0
Abdon,Abidin,2,0
Abdon,Abdeane,3,0
Abdy,Abady,1,0
Abdy,Abdey,1,0
Abel,Aabel,1,0
Abel,Abal,1,0
Abel,Abeal,1,0
Abel,Abeel,1,0
Abel,Abela,1,0
Abel,Abele,1,0
Abel,Abiel,1,0
Abel,Abol,1,0
Abel,Aubel,1,0
Abel,Abala,2,0
Abell,Abeell,1,0
Abell,Abella,1,0
Abell,Abelle,1,0
Abell,Abelli,1,0
Abell,Abello,1,0
Abell,Aballe,2,0
Abell,Aballo,2,0
Abell,Abelloa,2,0
Abell,Aubelieul,4,0
Abelson,Abelsen,1,0
Abelson,Ableson,2,1
Abendschoen,Abendschon,1,1
Abendschoen,Abendschein,2,0
Abendschoen,Abendschn,2,0
Abendschon,Abendschn,1,0
Abendschon,Abendschoen,1,0
Abendschon,Abendschein,2,0
Aber,Abar,1,0
Aber,Abear,1,0
Aber,Abere,1,0
Aber,Abr,1,0
Aber,Auber,1,0
Aber,Abair,2,0
Aber,Abare,2,0
Aber,Aberia,2,0
Aber,Abiri,2,0
Aber,Abora,2,0
Aberdein,Aberdeen,1,1
Abernathy,Abaernathy,1,0
Abernathy,Abeernathy,1,0
Abernathy,Abernathey,1,1
Abernathy,Abernathye,1,0
Abernathy,Abernethy,1,1
Abernethy,Abernathy,1,1
Abernethy,Abaernathy,2,0
Abernethy,Abeernathy,2,0
Abernethy,Abernathey,2,0
Abernethy,Abernathye,2,0
Abeyta,Abeytia,1,0
Abeyta,Abaytua,2,0
Ableman,Abelman,2,1
Ableson,Abelson,2,1
Ableson,Abelsen,3,0
Ablett,Ablitt,1,1
Ablett,Ablott,1,0
Ablitt,Ablett,1,1
Ablitt,Ablott,1,0
Abney,Aabney,1,0
Abney,Aubeney,2,0
Abney,Aubony,3,0
Aborne,Aborn,1,1
Aborne,Aburn,2,0
Aborne,Auborn,2,0
Aborne,Abarnou,3,0
Aborne,Abrana,3,0
Aborne,Auburn,3,0
Aborne,Abriani,4,0
Aborne,Aubran,4,0
Aborne,Aubrion,5,0
Abraham,Abrhm,2,0
Abrahams,Abrahamse,1,0
Abrahams,Abrahims,1,0
Abrahams,Abrahms,1,0
Abrahart,Abrehart,1,1
Abrahart,Aberhart,2,0
Abramovitz,Abromovitz,1,1
Abrams,Abrames,1,0
Abrams,Abramse,1,0
Abrams,Abroms,1,0
Abrego,Aberg,3,0
Abrego,Aaberg,4,0
Abrego,Aaberge,4,0
Abrego,Auberg,4,0
Abrego,Aaaberg,5,0
Abrehart,Abrahart,1,1
Abrehart,Aberhart,2,0
Abrell,Abrill,1,0
Abreu,Abree,1,0
Abreu,Abreo,1,0
Abreu,Abrieu,1,0
Abreu,Abare,2,0
Abreu,Aber,2,0
Abreu,Abere,2,0
Abreu,Abirou,2,0
Abreu,Abr,2,0
Abreu,Abra,2,0
Abreu,Abrie,2,0
Abriel,Abrial,1,0
Abriel,Abril,1,1
Abriel,Aberl,3,0
Abriel,Aberle,3,0
Abriel,Aberlee,3,0
Abriel,Aberli,4,0
Abriel,Aeberle,4,0
Abriel,Aeberli,5,0
Abril,Abrial,1,0
Abril,Abriel,1,1
Abril,Aberl,2,0
Abril,Aberle,3,0
Abril,Aberli,3,0
Abril,Aberlee,4,0
Abril,Aeberle,4,0
Abril,Aeberli,4,0
Absalom,Absolom,1,1
Absalom,Absolam,2,0
Absalom,Absolum,2,0
Abshier,Absher,1,0
Abshier,Abshear,2,0
Abshier,Abshere,2,0
Abshier,Abshire,2,1
Abshier,Aebisher,3,0
Abshire,Abshere,1,0
Abshire,Absher,2,1
Abshire,Abshier,2,1
Abshire,Abshear,3,0
Abshire,Aebisher,4,0
Absolom,Absalom,1,1
Absolom,Absolam,1,0
Absolom,Absolum,1,0
Acedo,Acadia,3,0
Ache,Aache,1,0
Ache,Ach,1,0
Ache,Acha,1,0
Ache,Achee,1,0
Ache,Achei,1,0
Ache,Acho,1,0
Ache,Achu,1,0
Ache,Auche,1,0
Ache,Aach,2,0
Ache,Aich,2,0
Achenbach,Auchenbach,1,0
Achey,Achy,1,0
Achey,Auchey,1,0
Achin,Achen,1,0
Achin,Achon,1,0
Achin,Aachen,2,0
Achter,Auchter,1,0
Acie,Ace,1,0
Acie,Acee,1,0
Acie,Ac,2,0
Acie,Acea,2,0
Acie,Acou,2,0
Acie,Acua,2,0
Acie,Auci,2,0
Ackelson,Ackleson,2,1
Ackerley,Ackerly,1,1
Ackerly,Ackerley,1,1
Acklen,Acklin,1,1
Acklen,Aicklen,1,0
Ackles,Ackels,2,1
Acklin,Acklen,1,1
Acklin,Aicklen,2,0
Ackmann,Ackemann,1,0
Ackmann,Ackermann,2,0
Ackmann,Ackhermann,3,0
Ackrill,Ackrall,1,0
Ackrill,Ackrell,1,1
Ackroyd,Ackroyed,1,0
Acott,Acutt,1,0
Acott,Aucott,1,0
Acott,Aucutt,2,0
Acree,Acre,1,1
Acree,Acrea,1,0
Acree,Acer,2,0
Acree,Acra,2,0
Acree,Acri,2,0
Acree,Acar,3,0
Acree,Aceero,3,0
Acree,Acero,3,0
Acree,Acor,3,0
Acy,Acey,1,0
Acy,Acye,1,0
Adamcik,Adamcak,1,0
Adamcik,Adamick,2,1
Adamietz,Adametz,1,0
Adamietz,Adamitz,1,1
Adamski,Adamska,1,0
Adamski,Adamske,1,0
Adaway,Adway,1,0
Addenbrook,Addenbrooke,1,1
Addenbrooke,Addenbrook,1,1
Addeo,Addo,1,0
Addeo,Adda,2,0
Addeo,Addi,2,0
Addeo,Addie,2,0
Addeo,Adadie,3,0
Addeo,Adida,3,0
Adderley,Adderly,1,1
Adderly,Adderley,1,1
Addinall,Addinell,1,1
Addinell,Addinall,1,1
Addington,Addlington,1,0
Addison,Addsion,2,0
Addley,Addely,2,0
Adelman,Adelmn,1,0
Adelman,Adleman,2,0
Adelmann,Adalmann,1,0
Adelsperger,Adelsberger,1,1
Adelsperger,Adelsparger,1,0
Adelsperger,Adlesperger,2,1
Adlam,Adlem,1,1
Adlam,Adlum,1,0
Adlem,Adlam,1,1
Adlem,Adlum,1,0
Adnitt,Adnett,1,1
Adolf,Adolfo,1,0
Adolfsson,Adelsson,2,0
Adolfsson,Adolphsson,2,0
Adolph,Adolphe,1,0
Adolph,Adolphi,1,0
Adolph,Audolph,1,0
Adolphsen,Adolphson,1,1
Adolphsen,Adelshausen,4,0
Adolphson,Adolphsen,1,0
Adolphson,Adelshausen,5,0
Adriaens,Adraens,1,0
Adriaens,Adriaans,1,0
Adriaens,Adriaense,1,0
Adriaens,Adrians,1,0
Adriaens,Adriens,1,0
Adriaens,Adriaanse,2,0
Adriaens,Adrianse,2,0
Adriaens,Adrianus,2,0
Adrian,Adrean,1,0
Adrian,Adriaan,1,0
Adrian,Adriaen,1,0
Adrian,Adriana,1,0
Adrian,Adriane,1,0
Adrian,Adriani,1,0
Adrian,Adriano,1,0
Adrian,Adrien,1,0
Adrian,Adrion,1,0
Adrian,Adrain,2,1
Adrians,Adriaans,1,0
Adrians,Adriaens,1,0
Adrians,Adrianse,1,0
Adrians,Adrianus,1,0
Adrians,Adriens,1,0
Adrians,Adraens,2,0
Adrians,Adriaanse,2,0
Adrians,Adriaense,2,0
Adsett,Adsitt,1,1
Adshade,Adshead,2,0
Aebersold,Abersold,1,1
Aebersold,Abrasaldo,5,0
Aegerter,Agerter,1,1
Aerts,Aarts,1,0
Aerts,Aerets,1,0
Aerts,Aertse,1,0
Aerts,Arts,1,1
Aerts,Aartse,2,0
Aerts,Arets,2,0
Aerts,Artes,2,0
Aerts,Artis,2,0
Aerts,Artos,2,0
Aerts,Artso,2,0
Aeschliman,Aeschelman,2,0
Affleck,Afflack,1,0
Affleck,Afflick,1,1
Affleck,Aufflick,2,0
Affolter,Affholter,1,0
Agens,Agans,1,0
Agens,Agins,1,0
Agens,Agns,1,0
Agens,Agines,2,0
Agens,Agnes,2,0
Agens,Agnus,2,0
Agens,Agnesi,3,0
Agens,Aignus,3,0
Aggus,Aggas,1,1
Aggus,Aggius,1,0
Aggus,Aggs,1,0
Agostini,Agostino,1,0
Agostini,Agustini,1,0
Agostini,Agoston,2,0
Agostini,Agustin,2,0
Agostini,Agustine,2,0
Agostini,Augustini,2,0
Agostini,Agistein,3,0
Agostini,Agsten,3,0
Agostini,Agustn,3,0
Agostini,Augistine,3,0
Ague,Age,1,0
Ague,Agee,1,0
Ague,Agie,1,0
Ague,Aage,2,0
Ague,Aga,2,0
Ague,Agi,2,0
Ague,Ago,2,0
Ague,Agoo,2,0
Ague,Aug,2,0
Ague,Auge,2,0
Ahalt,Aholt,1,1
Ahearn,Ahearne,1,0
Ahearn,Ahern,1,1
Ahearn,Aharan,2,0
Ahearn,Aharen,2,0
Ahearn,Aharon,2,0
Ahearn,Aherin,2,0
Ahearn,Aherne,2,0
Ahearn,Aheron,2,0
Ahearn,Aharoni,3,0
Ahearn,Ahren,3,0
Ahern,Ahearn,1,1
Ahern,Aherin,1,0
Ahern,Aherne,1,0
Ahern,Aheron,1,0
Ahern,Aharan,2,0
Ahern,Aharen,2,0
Ahern,Aharon,2,0
Ahern,Ahearne,2,0
Ahern,Ahren,2,0
Ahern,Ahron,2,0
Ahlbrand,Ahlstrand,2,0
Ahlfeld,Ahlefeld,1,0
Ahlfeld,Ahlfield,1,1
Ahlfield,Ahlfeld,1,0
Ahlfield,Ahlefeld,2,0
Ahlman,Ahleman,1,0
Ahlmann,Ahlemann,1,0
Ahlstrand,Ahlbrand,2,0
Ahlstrom,Ahlstrm,1,0
Aigle,Agle,1,0
Aigle,Augle,1,0
Aigle,Agla,2,0
Aigle,Aglae,2,0
Aigle,Augl,2,0
Aigle,Augla,2,0
Aigle,Agal,3,0
Aigle,Agulo,3,0
Aigle,Augel,3,0
Aigle,Aguila,4,0
Ailey,Aily,1,1
Ailey,Aley,1,0
Ailey,Auley,1,0
Ailey,Alay,2,0
Ailey,Aly,2,0
Ailey,Aloya,3,0
Ailey,Alyea,3,0
Ailing,Aeling,1,0
Ailing,Aling,1,1
Ailing,Alang,2,0
Ailing,Alengo,3,0
Ailing,Alongi,3,0
Ailing,Alongo,3,0
Aills,Ailles,1,0
Aills,Alls,1,0
Aills,Aulls,1,0
Aills,Allas,2,0
Aills,Alles,2,0
Aills,Allis,2,0
Aills,Allso,2,0
Aills,Allais,3,0
Aills,Allesi,3,0
Aills,Allies,3,0
Ailshie,Aleshe,3,0
Ailshie,Alish,4,0
Aime,Aim,1,0
Aime,Aimee,1,0
Aime,Ame,1,0
Aime,Aam,2,0
Aime,Am,2,0
Aime,Ama,2,0
Aime,Amee,2,0
Aime,Ami,2,0
Aime,Amie,2,1
Aime,Amo,2,0
Ainsley,Ansley,1,0
Ainsley,Aunesley,2,0
Ainslie,Ainslee,1,0
Ainslie,Ansloe,2,0
Ainslie,Anslo,3,0
Ainslie,Anseel,4,0
Ainslie,Ansel,4,0
Ainslie,Ansul,4,0
Ainslie,Ansula,4,0
Aires,Aeres,1,0
Aires,Airas,1,0
Aires,Airis,1,0
Aires,Airs,1,0
Aires,Ares,1,0
Aires,Aures,1,0
Aires,Aars,2,0
Aires,Aeris,2,0
Aires,Aers,2,0
Aires,Aras,2,0
Airhart,Airheart,1,1
Airhart,Arhart,1,0
Airhart,Arehart,2,0
Airhart,Areheart,3,0
Airheart,Airhart,1,1
Airheart,Areheart,2,0
Airheart,Arhart,2,0
Airheart,Arehart,3,0
Aisbett,Aisbitt,1,1
Aisbitt,Aisbett,1,1
Aistrope,Aistrop,1,0
Aistrope,Astrope,1,1
Aistrope,Aistrup,2,0
Aistrope,Astrop,2,0
Aistrope,Aastrup,3,0
Aistrope,Astrup,3,0
Aitcheson,Aitchison,1,1
Aitcheson,Atcheson,1,0
Aitcheson,Atchason,2,0
Aitcheson,Atchison,2,0
Aitchison,Aitcheson,1,1
Aitchison,Atchison,1,0
Aitchison,Atchason,2,0
Aitchison,Atcheson,2,0
Aites,Aetes,1,0
Aites,Ates,1,0
Aites,Aetis,2,0
Aites,Atas,2,0
Aites,Atus,2,0
Aites,Auties,2,0
Aites,Auts,2,0
Aites,Atesia,3,0
Aitken,Aitkin,1,1
Aitken,Atken,1,0
Aitken,Atkin,2,0
Aitken,Atkine,3,0
Aitkenhead,Aitkinhead,1,0
Aitkens,Aitkins,1,1
Aitkens,Atkens,1,0
Aitkens,Atkins,2,0
Aitkens,Atikins,3,0
Aitkens,Atikons,3,0
Aitkens,Atkiins,3,0
Aitkens,Atkinso,3,0
Akeley,Akeleye,1,0
Akeley,Akley,1,0
Akeley,Aikley,2,0
Akerley,Akerly,1,1
Akhurst,Akehurst,1,0
Akid,Aked,1,1
Akid,Akoodie,4,0
Akin,Aekin,1,0
Akin,Aikin,1,0
Akin,Aken,1,0
Akin,Akina,1,0
Akin,Akn,1,0
Akin,Aaken,2,0
Akin,Aiken,2,0
Akin,Aikine,2,0
Akin,Akana,2,0
Akin,Akiona,2,0
Akins,Aikins,1,0
Akins,Akans,1,0
Akins,Akens,1,0
Akins,Akiens,1,0
Akins,Akines,1,0
Akins,Aikens,2,0
Akins,Aknos,2,0
Akins,Akones,2,0
Akins,Aeikens,3,0
Akister,Akeister,1,0
Akister,Akester,1,1
Akister,Akster,1,0
Akister,Aakster,2,0
Akney,Aukney,1,0
Akney,Aukeney,2,0
Akney,Aukeny,3,0
Akroyd,Akeroyd,1,0
Alain,Alan,1,0
Alain,Alin,1,1
Alain,Aelan,2,0
Alain,Alana,2,0
Alain,Alani,2,0
Alain,Alen,2,0
Alain,Aleon,2,0
Alain,Alien,2,0
Alain,Aline,2,0
Alain,Alino,2,0
Alanis,Alans,1,0
Alanis,Alaunis,1,0
Alanis,Alenius,2,0
Alanis,Alens,2,0
Alanis,Alons,2,0
Alanis,Aelianus,3,0
Alanis,Aleinas,3,0
Alanis,Alonso,3,0
Alanis,Aulnois,3,0
Alaniz,Alanz,1,0
Alaniz,Alonza,3,0
Alaniz,Alonzo,3,0
Alarie,Alare,1,0
Alarie,Alari,1,0
Alarie,Alario,1,0
Alarie,Alair,2,0
Alarie,Alaire,2,0
Alarie,Alere,2,0
Alarie,Alire,2,0
Alarie,Aliri,2,0
Alarie,Alore,2,0
Alarie,Alre,2,0
Alary,Alarye,1,0
Alary,Alroy,2,0
Alavoine,Alvine,2,0
Alavoine,Alvin,3,0
Alavoine,Alvina,3,0
Alavoine,Alvino,3,0
Alavoine,Alevion,4,0
Alavoine,Alven,4,0
Alavoine,Alveno,4,0
Alavoine,Alviani,4,0
Alavoine,Alvn,4,0
Albach,Alabach,1,0
Albach,Albech,1,0
Albach,Alebach,1,0
Albach,Aulbach,1,0
Albaugh,Alabaugh,1,0
Albaugh,Aulabaugh,2,0
Albee,Albe,1,0
Albee,Albea,1,0
Albee,Albie,1,0
Albee,Albue,1,0
Albee,Aalbue,2,0
Albee,Alb,2,0
Albee,Alba,2,0
Albee,Albi,2,0
Albee,Albiu,2,0
Albee,Albo,2,0
Albert,Alberta,1,0
Albert,Alberte,1,0
Albert,Alberti,1,0
Albert,Alberto,1,0
Albert,Alibert,1,0
Albert,Aulbert,1,0
Albert,Albertie,2,0
Albert,Albret,2,0
Albert,Aliberti,2,0
Albertini,Albertin,1,0
Albertini,Albertine,1,1
Albertini,Alberton,2,0
Albertini,Albertone,2,0
Albertini,Albritain,4,0
Albertson,Albertsen,1,0
Albertson,Aalbertsen,2,0
Albertson,Albrectson,2,0
Albertson,Albretson,2,0
Albertson,Albrechtson,3,0
Albertson,Albrectsen,3,0
Albertson,Albrektsen,3,0
Albertson,Albretsen,3,0
Albertson,Albrechtsen,4,0
Albertson,Albrigtsen,4,0
Albery,Albury,1,0
Albery,Albereye,2,0
Albery,Albray,2,0
Albery,Albrey,2,0
Albon,Alban,1,0
Albon,Alben,1,0
Albon,Albin,1,0
Albon,Albion,1,0
Albon,Alboin,1,0
Albon,Albone,1,1
Albon,Alaban,2,0
Albon,Alabone,2,0
Albon,Albain,2,0
Albon,Albani,2,0
Albone,Alabone,1,0
Albone,Albon,1,1
Albone,Alibone,1,0
Albone,Alban,2,0
Albone,Albani,2,0
Albone,Albano,2,0
Albone,Alben,2,0
Albone,Albin,2,0
Albone,Albina,2,0
Albone,Albini,2,0
Albones,Albines,1,0
Albones,Albonesi,1,0
Albones,Albanese,2,0
Albones,Albaneso,2,0
Albones,Albans,2,0
Albones,Albens,2,0
Albones,Albins,2,0
Albones,Albinus,2,0
Albright,Albreight,1,0
Albright,Albryghte,2,0
Albrighton,Albrighten,1,0
Albrighton,Albukhitan,5,0
Albritton,Albrittain,2,0
Alburger,Alberger,1,1
Alburger,Albergaria,4,0
Alburtis,Albertis,1,0
Alburtis,Alburts,1,0
Alburtis,Alburtus,1,1
Alburtis,Albartus,2,0
Alburtis,Albertos,2,0
Alburtis,Alberts,2,0
Alburtis,Albertus,2,0
Alburtis,Aalberts,3,0
Alburtis,Aelberts,3,0
Alburtis,Albertse,3,0
Albutt,Albott,1,0
Alchin,Aliochin,2,0
Alchin,Aliochina,3,0
Alchorne,Alcherne,1,0
Alchorne,Alchorn,1,1
Alcock,Alcocke,1,0
Alcombrack,Alcumbrack,1,0
Aldam,Aldama,1,0
Aldam,Aldom,1,0
Aldam,Aldum,1,0
Alday,Aladay,1,0
Aldin,Alden,1,0
Aldin,Aldien,1,0
Aldin,Aldini,1,0
Aldin,Aldn,1,0
Aldin,Aldon,1,0
Aldin,Auldin,1,0
Aldin,Aldana,2,0
Aldin,Aldoino,2,0
Aldin,Aulden,2,0
Aldren,Alderen,1,0
Aldren,Aldrien,1,0
Aldren,Aldrin,1,1
Aldren,Aalderen,2,0
Aldren,Alderin,2,0
Aldren,Alderne,3,0
Aldritt,Aldrett,1,0
Aldritt,Alderette,3,0
Aldritt,Aldenkortt,5,0
Alessio,Alessi,1,0
Alessio,Alesso,1,0
Alessio,Alssio,1,0
Alessio,Alissi,2,0
Alessio,Aelses,4,0
Alessio,Alsasua,4,0
Alessio,Alsos,4,0
Alessio,Alsosa,4,0
Alff,Aliff,1,0
Alff,Aloff,1,0
Alff,Auliff,2,0
Alff,Auliffe,3,0
Alfsen,Alfson,1,1
Algeo,Alge,1,0
Algeo,Algea,1,0
Algeo,Algee,1,0
Algeo,Algo,1,0
Algeo,Alg,2,0
Algeo,Alga,2,0
Algeo,Algie,2,0
Algeo,Algoe,2,0
Algeo,Aligo,2,0
Algeo,Alig,3,0
Algire,Algiere,1,0
Algire,Algore,1,0
Algire,Alguire,1,0
Algire,Alegre,2,0
Algire,Algar,2,0
Algire,Algara,2,0
Algire,Alger,2,0
Algire,Algera,2,0
Algire,Algeri,2,0
Algire,Algero,2,0
Algor,Algar,1,0
Algor,Alger,1,0
Algor,Algore,1,0
Algor,Alegar,2,0
Algor,Algara,2,0
Algor,Algera,2,0
Algor,Algeri,2,0
Algor,Algero,2,0
Algor,Algier,2,0
Algor,Algire,2,0
Alibone,Alabone,1,0
Alibone,Albone,1,0
Alibone,Albon,2,0
Alibone,Alaban,3,0
Alibone,Alban,3,0
Alibone,Albani,3,0
Alibone,Albano,3,0
Alibone,Alben,3,0
Alibone,Albin,3,0
Alibone,Albina,3,0
Alie,Ailie,1,0
Alie,Alaie,1,0
Alie,Ale,1,0
Alie,Alee,1,0
Alie,Ali,1,0
Alie,Alia,1,0
Alie,Alii,1,0
Alie,Aloe,1,0
Alie,Aulie,1,0
Alie,Aili,2,0
Aliff,Alff,1,0
Aliff,Aloff,1,0
Aliff,Auliff,1,0
Aliff,Auliffe,2,0
Alig,Alg,1,0
Alig,Aligo,1,0
Alig,Alga,2,0
Alig,Alge,2,0
Alig,Algie,2,0
Alig,Algo,2,0
Alig,Aliaga,2,0
Alig,Algea,3,0
Alig,Algee,3,0
Alig,Algeo,3,0
Allaback,Allback,1,0
Allaback,Alleback,1,0
Allain,Allan,1,0
Allain,Allein,1,0
Allain,Allin,1,0
Allain,Allane,2,0
Allain,Allanie,2,0
Allain,Alleen,2,0
Allain,Alleine,2,0
Allain,Allen,2,0
Allain,Allian,2,0
Allain,Allien,2,0
Allaire,Alloire,1,0
Allaire,Allaer,2,0
Allaire,Allar,2,0
Allaire,Allara,2,0
Allaire,Allarie,2,0
Allaire,Alloir,2,0
Allaire,Allore,2,0
Allaire,Allaria,3,0
Allaire,Aller,3,0
Allaire,Allero,3,0
Allaker,Alliker,1,1
Allamong,Allemong,1,1
Allamong,Allomong,1,0
Allamong,Allemang,2,0
Allamong,Allimang,2,0
Allamong,Allmang,2,0
Allanach,Allbranch,3,0
Allard,Allaard,1,0
Allard,Allaerd,1,0
Allard,Allord,1,0
Allard,Allouard,2,0
Allard,Allred,2,0
Allard,Allured,2,0
Allard,Allread,3,0
Allardice,Allerdice,1,1
Allaway,Alloway,1,1
Allaway,Allway,1,0
Allbaugh,Allabaugh,1,0
Allbaugh,Allebaugh,1,0
Allbaugh,Allenbaugh,2,0
Allbaugh,Allsbugh,2,0
Allbaugh,Allumbaugh,2,0
Allbee,Allbe,1,0
Allberry,Alliberry,1,0
Allberry,Alloireroy,4,0
Allbritton,Allbritten,1,0
Allbritton,Allbrittton,1,0
Allbrook,Allsbrook,1,0
Allbrook,Allsebrook,2,0
Allbrook,Allsobrook,2,0
Allbrook,Allseabrooke,4,0
Allbrook,Allseybrooke,4,0
Allchorne,Allchorn,1,0
Allchorne,Allthorn,2,0
Allchurch,Aullrich,5,0
Allcock,Allicocke,2,0
Alldaffer,Allendrffer,3,0
Alldread,Alldred,1,0
Alldredge,Alldredg,1,0
Alldredge,Alldridge,1,1
Alldredge,Allridge,2,0
Alldritt,Alldrett,1,0
Alldritt,Allegretta,4,0
Alldritt,Allegretto,4,0
Allds,Alldis,1,0
Allebach,Allabach,1,1
Allebach,Allenbach,1,0
Allebone,Allibone,1,1
Allebone,Allbon,2,0
Allebone,Allibon,2,0
Allebone,Allaben,3,0
Allebone,Allabin,3,0
Allebone,Alliban,3,0
Allebone,Alliben,3,0
Allegar,Alleger,1,1
Allegar,Allgar,1,0
Allegar,Allegaier,2,0
Allegar,Allegre,2,0
Allegar,Allegro,2,0
Allegar,Allger,2,0
Allegar,Allgor,2,0
Allegar,Alliger,2,0
Allegar,Allegree,3,0
Allegar,Allgaier,3,0
Alleger,Allegar,1,1
Alleger,Allger,1,0
Alleger,Alliger,1,0
Alleger,Allegaier,2,0
Alleger,Allegre,2,0
Alleger,Allegree,2,0
Alleger,Allegro,2,0
Alleger,Allgar,2,0
Alleger,Allgeier,2,0
Alleger,Allgeuer,2,0
Allegro,Allegre,1,0
Allegro,Allegar,2,0
Allegro,Alleger,2,0
Allegro,Allegree,2,0
Allegro,Allgre,2,0
Allegro,Allgar,3,0
Allegro,Allger,3,0
Allegro,Allgire,3,0
Allegro,Allgor,3,0
Allegro,Alliger,3,0
Allein,Allain,1,0
Allein,Alleen,1,0
Allein,Alleine,1,1
Allein,Allen,1,0
Allein,Allin,1,0
Allein,Aellen,2,0
Allein,Allan,2,0
Allein,Allian,2,0
Allein,Allien,2,0
Allein,Allina,2,0
Alleine,Allein,1,1
Alleine,Alline,1,0
Alleine,Allain,2,0
Alleine,Allane,2,0
Alleine,Alleen,2,0
Alleine,Allen,2,0
Alleine,Allin,2,0
Alleine,Allina,2,0
Alleine,Allone,2,0
Alleine,Alloune,2,0
Allemeier,Allmeier,1,0
Allemeier,Allmer,3,0
Allemong,Allamong,1,1
Allemong,Allemang,1,0
Allemong,Allomong,1,0
Allemong,Allimang,2,0
Allemong,Allmang,2,0
Allenbach,Allebach,1,0
Allenbach,Allabach,2,0
Allenby,Allanby,1,1
Allenby,Allonby,1,0
Allender,Allander,1,0
Allender,Allendar,1,0
Allender,Allinder,1,0
Allender,Allandar,2,0
Allender,Allesandro,4,0
Allerdice,Allardice,1,1
Allerding,Allarding,1,1
Alleshouse,Allshouse,1,0
Alley,Alloy,1,0
Alley,Ally,1,1
Alley,Aloley,1,0
Alley,Ailly,2,0
Alley,Alluye,2,0
Allgeier,Allgaier,1,0
Allgeier,Allgeuer,1,0
Allgeier,Allgier,1,1
Allgeier,Allegaier,2,0
Allgeier,Alleger,2,0
Allgeier,Allger,2,0
Allgeier,Alligier,2,0
Allgeier,Allegar,3,0
Allgeier,Allgar,3,0
Allgeier,Allgire,3,0
Allgire,Allgre,1,0
Allgire,Allegre,2,0
Allgire,Allgar,2,0
Allgire,Allger,2,0
Allgire,Allgier,2,0
Allgire,Allgor,2,0
Allgire,Allegar,3,0
Allgire,Alleger,3,0
Allgire,Allegree,3,0
Allgire,Allegro,3,0
Allgood,Allgod,1,0
Allgood,Alligood,1,0
Allgor,Allgar,1,0
Allgor,Allger,1,0
Allgor,Allegar,2,0
Allgor,Alleger,2,0
Allgor,Allgier,2,0
Allgor,Allgire,2,0
