Original,Candidate,Edit_Distance,Is_Original_Synonym
Zaviah,Seviah,2,-1
Zaviah,Soviah,2,-1
Zaviah,Suviah,2,-1
Zaviah,Xavia,2,-1
Zavier,Savier,1,0
Zavier,Xavier,1,1
Zavier,Savier,1,0
Zavier,Xavier,1,1
Zavier,Savie,2,0
Zavier,Saviea,2,0
Zavier,Sevier,2,0
Zavier,Sovier,2,0
Zavier,Xevier,2,0
Zavier,Xvier,2,0
Zavion,Savin,2,-1
Zavion,Sevion,2,-1
Zavion,Zaven,2,-1
Zavion,Zevin,2,-1
Zavion,Zvin,2,-1
Zavion,Civin,3,-1
Zavion,Savan,3,-1
Zavion,Saven,3,-1
Zavion,Savigny,3,-1
Zavion,Savina,3,-1
Zavior,Savior,1,-1
Zavior,Xavior,1,-1
Zavior,Saviour,2,-1
Zavior,Zaver,2,-1
Zavior,Savar,3,-1
Zavior,Saver,3,-1
Zavior,Saveur,3,-1
Zavior,Saviera,3,-1
Zavior,Savira,3,-1
Zavior,Saviry,3,-1
Zavrell,Several,5,-1
Zavrell,Severlo,5,-1
Zavrell,Soverhill,5,-1
Zawel,Sauel,2,-1
Zawel,Sewel,2,-1
Zawel,Sowel,2,-1
Zawel,Szewel,2,-1
Zawel,Zahl,2,-1
Zawel,Zail,2,-1
Zawel,Zale,2,-1
Zawel,Zel,2,-1
Zawel,Zoel,2,-1
Zawel,Ceel,3,-1
Zay,Say,1,-1
Zay,Xay,1,-1
Zay,Za,1,-1
Zay,Zae,1,-1
Zay,Zai,1,-1
Zay,Zoy,1,-1
Zay,Cy,2,-1
Zay,Sa,2,-1
Zay,Saa,2,-1
Zay,Sah,2,-1
Zayd,Sayd,1,0
Zayd,Zaad,1,0
Zayd,Zaid,1,1
Zayd,Zayda,1,0
Zayd,Zayde,1,0
Zayd,Cyd,2,0
Zayd,Saad,2,0
Zayd,Sad,2,0
Zayd,Said,2,0
Zayd,Saud,2,0
Zayda,Sayda,1,-1
Zayda,Zada,1,-1
Zayda,Zaida,1,-1
Zayda,Zayd,1,-1
Zayda,Zayde,1,-1
Zayda,Zeyda,1,-1
Zayda,Saada,2,-1
Zayda,Sada,2,-1
Zayda,Saida,2,-1
Zayda,Sayd,2,-1
Zaydan,Sadan,2,-1
Zaydan,Zaiden,2,-1
Zaydan,Zydana,2,-1
Zaydan,Saduan,3,-1
Zaydan,Sawden,3,-1
Zaydan,Sawdon,3,-1
Zaydan,Sedan,3,-1
Zaydan,Seddan,3,-1
Zaydan,Soudan,3,-1
Zaydan,Styan,3,-1
Zayde,Sayde,1,-1
Zayde,Zade,1,-1
Zayde,Zaide,1,-1
Zayde,Zayd,1,-1
Zayde,Zayda,1,-1
Zayde,Cyde,2,-1
Zayde,Sade,2,-1
Zayde,Saide,2,-1
Zayde,Sayd,2,-1
Zayde,Sayda,2,-1
Zayka,Zaika,1,-1
Zayka,Saika,2,-1
Zayka,Saka,2,-1
Zayka,Zacha,2,-1
Zayka,Zack,2,-1
Zayka,Zacky,2,-1
Zayka,Zahki,2,-1
Zayka,Zak,2,-1
Zayka,Zake,2,-1
Zayka,Zaki,2,-1
Zaylie,Zalie,1,-1
Zaylie,Saelie,2,-1
Zaylie,Salie,2,-1
Zaylie,Sallie,2,-1
Zaylie,Sayle,2,-1
Zaylie,Zaelia,2,-1
Zaylie,Zale,2,-1
Zaylie,Zali,2,-1
Zaylie,Zalia,2,-1
Zaylie,Zalle,2,-1
Zayna,Sayna,1,0
Zayna,Zahna,1,0
Zayna,Zaina,1,1
Zayna,Zana,1,0
Zayna,Zanna,1,0
Zayna,Zayne,1,0
Zayna,Cyna,2,0
Zayna,Saana,2,0
Zayna,Saina,2,0
Zayna,Sana,2,0
Zaynab,Zainab,1,1
Zaynab,Zainub,2,0
Zaynab,Zeinab,2,0
Zaynab,Sinab,3,0
Zaynab,Zeynep,3,0
Zaynab,Zineb,3,0
Zaynab,Sannabia,4,0
Zaynab,Snap,4,0
Zaynab,Snib,4,0
Zaynab,Zanobia,4,0
Zaynel,Zeynel,1,-1
Zaynel,Sanel,2,-1
Zaynel,Zainul,2,-1
Zaynel,Zanwel,2,-1
Zaynel,Zenel,2,-1
Zaynel,Sanuel,3,-1
Zaynel,Sennel,3,-1
Zaynel,Signel,3,-1
Zaynel,Snel,3,-1
Zaynel,Synnel,3,-1
Zayra,Sayra,1,-1
Zayra,Zahra,1,-1
Zayra,Zaira,1,-1
Zayra,Zara,1,-1
Zayra,Zaura,1,-1
Zayra,Cyra,2,-1
Zayra,Saara,2,-1
Zayra,Saera,2,-1
Zayra,Sahra,2,-1
Zayra,Saira,2,-1
Zaza,Zazo,1,-1
Zaza,Ziza,1,-1
Zaza,Zuza,1,-1
Zaza,Sahza,2,-1
Zaza,Sasa,2,-1
Zaza,Sazao,2,-1
Zaza,Seza,2,-1
Zaza,Suza,2,-1
Zaza,Xiza,2,-1
Zaza,Zace,2,-1
Zazel,Zazil,1,-1
Zazel,Zizel,1,-1
Zazel,Suzel,2,-1
Zazel,Zazelia,2,-1
Zazel,Zazzle,2,-1
Zazel,Zezil,2,-1
Zazel,Zisel,2,-1
Zazel,Zusel,2,-1
Zazel,Zysel,2,-1
Zazel,Cecel,3,-1
Zazelia,Zazilia,1,-1
Zazelia,Sizelia,2,-1
Zazelia,Zaezilia,2,-1
Zazelia,Zazel,2,-1
Zazelia,Zcelia,2,-1
Zazelia,Zezilia,2,-1
Zazelia,Cecelia,3,-1
Zazelia,Cezilia,3,-1
Zazelia,Cicelia,3,-1
Zazelia,Czezilia,3,-1
Zazilia,Zaezilia,1,-1
Zazilia,Zazelia,1,-1
Zazilia,Zezilia,1,-1
Zazilia,Cezilia,2,-1
Zazilia,Czezilia,2,-1
Zazilia,Zaezillia,2,-1
Zazilia,Zazil,2,-1
Zazilia,Zcilia,2,-1
Zazilia,Zecilia,2,-1
Zazilia,Zezilla,2,-1
Zazo,Zaza,1,-1
Zazo,Zozo,1,-1
Zazo,Sazao,2,-1
Zazo,Zace,2,-1
Zazo,Ziza,2,-1
Zazo,Zuza,2,-1
Zazo,Ceze,3,-1
Zazo,Czize,3,-1
Zazo,Sahza,3,-1
Zazo,Sas,3,-1
Zazzle,Zazel,2,-1
Zazzle,Zazil,2,-1
Zazzle,Zazelia,3,-1
Zazzle,Zazilia,3,-1
Zazzle,Zecile,3,-1
Zazzle,Zezil,3,-1
Zazzle,Zizel,3,-1
Zazzle,Zyszla,3,-1
Zazzle,Ceasle,4,-1
Zazzle,Cecele,4,-1
Zbd,Zbde,1,-1
Zbd,Sabd,2,-1
Zbd,Zabad,2,-1
Zbd,Zabud,2,-1
Zbd,Zebud,2,-1
Zbd,Sibt,3,-1
Zbd,Zebede,3,-1
Zbd,Zebida,3,-1
Zbd,Zebit,3,-1
Zbd,Zobeda,3,-1
Zbde,Zbd,1,-1
Zbde,Zebede,2,-1
Zbde,Sabd,3,-1
Zbde,Spade,3,-1
Zbde,Spede,3,-1
Zbde,Zabad,3,-1
Zbde,Zabadee,3,-1
Zbde,Zabud,3,-1
Zbde,Zebadee,3,-1
Zbde,Zebedde,3,-1
Zbigniew,Zbygniew,1,-1
Zbigniew,Zbygniew,1,-1
Zbigniew,Sipken,6,-1
Zbigniew,Sipkjen,6,-1
Zbigniew,Zwopkjen,6,-1
Zbigniew,Saapkjen,7,-1
Zbigniew,Sepkjen,7,-1
Zbigniew,Swopkjen,7,-1
Zbigniew,Sypckjen,7,-1
Zbigniew,Sypkjen,7,-1
Zbisaw,Zbysaw,1,-1
Zbisaw,Zbysaw,1,-1
Zbisaw,Sapsa,4,-1
Zbisaw,Spasa,4,-1
Zbisaw,Spias,4,-1
Zbisaw,Spisey,4,-1
Zbisaw,Szapsa,4,-1
Zbisaw,Zebus,4,-1
Zbisaw,Sabaas,5,-1
Zbisaw,Sabas,5,-1
Zbr,Zeber,2,-1
Zbr,Zebra,2,-1
Zbr,Cebra,3,-1
Zbr,Sabar,3,-1
Zbr,Saber,3,-1
Zbr,Sabir,3,-1
Zbr,Sabra,3,-1
Zbr,Sabre,3,-1
Zbr,Sabri,3,-1
Zbr,Sabro,3,-1
Zbygniew,Zbigniew,1,-1
Zbygniew,Zbigniew,1,-1
Zbygniew,Sypkjen,6,-1
Zbygniew,Zwopkjen,6,-1
Zbygniew,Saapkjen,7,-1
Zbygniew,Sepkjen,7,-1
Zbygniew,Sipken,7,-1
Zbygniew,Sipkjen,7,-1
Zbygniew,Swopkjen,7,-1
Zbygniew,Sypckjen,7,-1
Zbysaw,Zbisaw,1,-1
Zbysaw,Zbisaw,1,-1
Zbysaw,Sapsa,4,-1
Zbysaw,Spasa,4,-1
Zbysaw,Spyas,4,-1
Zbysaw,Szapsa,4,-1
Zbysaw,Zebus,4,-1
Zbysaw,Sabaas,5,-1
Zbysaw,Sabas,5,-1
Zbysaw,Sabbas,5,-1
Zbysek,Sebesca,5,-1
Zbysek,Sobesky,5,-1
Zbysek,Sobisca,5,-1
Zbysek,Sobiska,5,-1
Zbysek,Sobiskei,5,-1
Zbysek,Sobiski,5,-1
Zbysek,Sabeskie,6,-1
Zbysek,Sobaskia,6,-1
Zbysek,Sobeskia,6,-1
Zbysek,Sobieski,6,-1
Zbyslawa,Sabylla,5,-1
Zbyslawa,Sbyl,5,-1
Zbyslawa,Sebylla,5,-1
Zbyslawa,Sibyila,5,-1
Zbyslawa,Sibyla,5,-1
Zbyslawa,Sibylia,5,-1
Zbyslawa,Sibylla,5,-1
Zbyslawa,Sibyllia,5,-1
Zbyslawa,Soplaia,5,-1
Zbyslawa,Subylla,5,-1
Zcelia,Zcilia,1,-1
Zcelia,Cecelia,2,-1
Zcelia,Cicelia,2,-1
Zcelia,Secelia,2,-1
Zcelia,Sicelia,2,-1
Zcelia,Socelia,2,-1
Zcelia,Zazelia,2,-1
Zcelia,Zecilia,2,-1
Zcelia,Cecealia,3,-1
Zcelia,Ceceilia,3,-1
Zcilia,Zcelia,1,-1
Zcilia,Zecilia,1,-1
Zcilia,Cecilia,2,-1
Zcilia,Cicilia,2,-1
Zcilia,Secilia,2,-1
Zcilia,Sicilia,2,-1
Zcilia,Sucilia,2,-1
Zcilia,Zazilia,2,-1
Zcilia,Zezilia,2,-1
Zcilia,Ceacilia,3,-1
Zd,Sd,1,-1
Zd,Zed,1,-1
Zd,Zid,1,-1
Zd,Zt,1,-1
Zd,Cid,2,-1
Zd,Cyd,2,-1
Zd,Sad,2,-1
Zd,Sdi,2,-1
Zd,Sed,2,-1
Zd,Sid,2,-1
Zdeka,Sdka,2,-1
Zdeka,Zedek,2,-1
Zdeka,Zedika,2,-1
Zdeka,Sadika,3,-1
Zdeka,Sidika,3,-1
Zdeka,Zadak,3,-1
Zdeka,Zadok,3,-1
Zdeka,Zedekiah,3,-1
Zdeka,Zedok,3,-1
Zdeka,Zodok,3,-1
Zdena,Zdeno,1,-1
Zdena,Zidena,1,-1
Zdena,Cedena,2,-1
Zdena,Sidena,2,-1
Zdena,Stena,2,-1
Zdena,Sudena,2,-1
Zdena,Zedenia,2,-1
Zdena,Zedna,2,-1
Zdena,Zidana,2,-1
Zdena,Zydana,2,-1
Zdenek,Zdenk,1,-1
Zdenek,Zdenka,2,-1
Zdenek,Zdenko,2,-1
Zdenek,Stanek,3,-1
Zdenek,Stanik,4,-1
Zdenek,Stank,4,-1
Zdenek,Stonik,4,-1
Zdenek,Satenig,5,-1
Zdenek,Satnig,5,-1
Zdenek,Stanco,5,-1
Zdenk,Zdenek,1,-1
Zdenk,Zdenka,1,-1
Zdenk,Zdenko,1,-1
Zdenk,Stank,3,-1
Zdenk,Stanek,4,-1
Zdenk,Stang,4,-1
Zdenk,Stanik,4,-1
Zdenk,Stanka,4,-1
Zdenk,Stanko,4,-1
Zdenk,Stienke,4,-1
Zdenka,Zdenk,1,-1
Zdenka,Zdenko,1,-1
Zdenka,Zdenek,2,-1
Zdenka,Stanka,3,-1
Zdenka,Stank,4,-1
Zdenka,Stanko,4,-1
Zdenka,Stienke,4,-1
Zdenka,Stinke,4,-1
Zdenka,Satenig,5,-1
Zdenka,Satnig,5,-1
Zdenko,Zdenk,1,0
Zdenko,Zdenka,1,0
Zdenko,Zdenek,2,0
Zdenko,Stanko,3,0
Zdenko,Stanco,4,0
Zdenko,Stank,4,0
Zdenko,Stanka,4,0
Zdenko,Stienke,4,0
Zdenko,Stinke,4,0
Zdenko,Satenig,5,0
Zdeno,Zdena,1,-1
Zdeno,Zidena,2,-1
Zdeno,Cedena,3,-1
Zdeno,Sedano,3,-1
Zdeno,Seden,3,-1
Zdeno,Sidena,3,-1
Zdeno,Sideny,3,-1
Zdeno,Soden,3,-1
Zdeno,Sten,3,-1
Zdeno,Stena,3,-1
Zdislaw,Staislaw,3,-1
Zdislaw,Zedilla,3,-1
Zdislaw,Staislaw,3,-1
Zdislaw,Cedila,4,-1
Zdislaw,Cedilla,4,-1
Zdislaw,Sadilla,4,-1
Zdislaw,Sedilla,4,-1
Zdislaw,Stilla,4,-1
Zdislaw,Sydilla,4,-1
Zdislaw,Zedella,4,-1
Zdravka,Zdravko,1,-1
Zdravko,Zdravka,1,-1
Zdzisaw,Zdzisawa,1,-1
Zdzisaw,Sydzes,5,-1
Zdzisaw,Zietses,5,-1
Zdzisaw,Cijtses,6,-1
Zdzisaw,Siedses,6,-1
Zdzisaw,Siedzes,6,-1
Zdzisaw,Sietses,6,-1
Zdzisaw,Sijtses,6,-1
Zdzisaw,Stasys,6,-1
Zdzisaw,Swetses,6,-1
Zdzisawa,Zdzisaw,1,-1
Zdzisawa,Sydzes,6,-1
Zdzisawa,Zietses,6,-1
Zdzisawa,Zweitzes,6,-1
Zdzisawa,Cijtses,7,-1
Zdzisawa,Setsuzo,7,-1
Zdzisawa,Siedses,7,-1
Zdzisawa,Siedzes,7,-1
Zdzisawa,Sietses,7,-1
Zdzisawa,Sietsesz,7,-1
Zdzislaw,Sdisel,5,-1
Zdzislaw,Zidzel,5,-1
Zdzislaw,Zidzele,5,-1
